,screenName,description,location,text
1472,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Democratic Sen. Mark Kelly’s ability to hold off late momentum from Trump-backed GOP nominee Blake Masters will be key to Democrats’ hopes of defending their narrow Senate majority https://t.co/x1SKG92grS https://t.co/uYtID0O8ok
1473,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Actor Johnny Depp is set to appear in Rihanna's new Savage X Fenty fashion show, sparking online outrage and calls to boycott the singer's lingerie brand https://t.co/j0wfx0zdKI"
1474,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Ballot measures Tuesday in roughly a third of Oregon's counties and cities propose banning psilocybin, known as “magic mushrooms,” over concerns of a fraught rollout and problems it could stoke, from the effect on users to possible community consequences https://t.co/k03XGAS1js"
1475,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Chadwick Boseman did not read the script for “Black Panther: Wakanda Forever” before his death in 2020, according to the film’s director https://t.co/83An2ShAM3"
1476,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Whether you have five or 50 minutes, we’re covering the stories you want every morning. Watch CNN This Morning every weekday at 6 a.m. ET https://t.co/2c1tTpdKuy"
1477,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Top aides to former President Donald Trump have been eyeing the third week of November as an ideal launch point for his 2024 presidential campaign, sources familiar with the matter tell CNN https://t.co/LPkAF6xnzg https://t.co/UXuDOvn3dL"
1478,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Kyrie Irving will miss the first of several Brooklyn Nets games Friday after he was suspended for comments regarding his tweet linking to an antisemitic documentary https://t.co/rVOq7rAnWw
1479,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,The “world’s largest lotto prize ever offered” – an estimated $1.6 billion jackpot – is now at stake in Saturday’s Powerball drawing https://t.co/9IDtMYfr3o
1480,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,The US Federal Aviation Administration is considering regulating plane seat size https://t.co/OsstN3Okns https://t.co/vwY254YYpF
1481,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Early voting is up since the 2018 midterms across the country and in four of the six key states to watch for the 2022 midterms https://t.co/32VwQLzAf9
1482,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Nick Cannon is adding to his family, and Ryan Reynolds is having some fun with it https://t.co/JmY7tNh4wk"
1483,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Shoppers can expect massive discounts this holiday season https://t.co/ON9iw0bJ71 https://t.co/OUjc0pSYaH
1484,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Ukraine suffered a communication outage when 1,300 Starlink satellite units went offline over funding issues with the service, owned by Elon Musk https://t.co/xOTUdiZ4ZN"
1485,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Jimmy Kimmel claims he was ready to walk out on his longtime late-night hosting gig if his bosses at ABC asked him to stop making jokes about then-presidential hopeful Donald Trump. https://t.co/501T9UTzO3
1486,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Billionaire businessmen Jay-Z and Jeff Bezos are in talks on a possible joint venture https://t.co/DyGriNpEpS https://t.co/dP07DavP5z
1487,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Adele has shared how her name is actually pronounced https://t.co/ZKCWgAe7cv
1488,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"One night after pulling off the second no-hitter in World Series history, the Houston Astros have taken the lead in the Fall Classic https://t.co/6oB0Yns98l https://t.co/7VfCCx0jsL"
1489,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Dolly Parton and Eminem are among the artists to be inducted into the Rock &amp; Roll Hall of Fame https://t.co/leJ9QbOxqc https://t.co/hhXyq2S4Q9
1490,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Tom Barrack, a longtime ally of former President Donald Trump, has been acquitted of foreign lobbying charges https://t.co/XddwRdv3VH"
1491,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Deaths caused by alcohol use in the United States spiked during the Covid-19 pandemic, killing more than 49,000 people in 2020 https://t.co/sOcmYeSHlJ"
1492,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Families may not skimp on holiday gifts for their loved ones this year, but they’ll likely slim down their list of recipients according to an industry forecast https://t.co/pMqfZUmkaw https://t.co/Hjf2UOiyAL"
1493,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"After conquering music world, rapper Stormzy targets racial inequality in soccer https://t.co/GLDHJJbcY2"
1494,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Pfizer and BioNTech said Friday that the immune responses against Omicron BA.4/BA.5 subvariants were “substantially higher” in people who got its new bivalent booster compared with people who received the companies’ original Covid-19 vaccine https://t.co/KPwYVYSupl
1495,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"The charred remnants of a rocket booster plunged uncontrolled back to Earth Friday morning, an event decried in the West as an irresponsibly risky move by the China National Space Administration https://t.co/jbIX0fTmLt"
1496,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Which election matchup is most exciting to you? Find out what’s happening around the country in real time as midterm election results are reported. LIVE! Watch the CNN political team starting at 4 p.m. ET on Tuesday https://t.co/rqTAThguT2
1497,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"🏈 There's fierce rivalry in the CNN This Morning studio today over this weekend's match up between Alabama and LSU, but which team is the favorite to win? @ForecasterEnten looks at the numbers https://t.co/uiBPr63FSv https://t.co/nmMOhDRKZQ"
1498,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,South Korea scrambled about 80 fighter jets after detecting a large number of North Korean warplanes during a four-hour period Friday https://t.co/9tXTzim93j
1499,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Elon Musk’s advertising problem is getting worse https://t.co/M8ShTIjK2A
1500,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Tedious manual work, poor hygiene and lack of access to medical care – such are the conditions awaiting US basketball star Brittney Griner in a Russian penal colony after she lost her appeal last week against a nine-year drug sentence https://t.co/WKoBqv9SOS"
1501,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,The hulking rocket at the heart of NASA’s plans to return humans to the moon is headed back to the launchpad https://t.co/0CTjE1IwBD
1502,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Correction: Iran seeks Russia's help to bolster its nuclear program, US intel officials believe. This story has been updated to clarify the description of Iran's nuclear program. https://t.co/qNg1yRPtWj"
1503,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"More than a few people have said they were leaving Twitter after Elon Musk bought the company, but his former girlfriend, Amber Heard, appears to have actually split with the social media platform https://t.co/C9QJmd6FEd"
1504,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Later in his career, James Brown suspected he was being watched by the CIA. 

On this week’s episode of “The James Brown Mystery,” @thomaslake examines why the US government was so interested in the Godfather of Soul.

Listen and catch up on the series. https://t.co/em76stevjc https://t.co/lOlkEcYfMi"
1505,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"MAGA-influenced poll watcher tells CNN's @elspethreeve he’s looking for ""oddball stuff"" - Watch: https://t.co/Qktv2ci7bn #CNNThisMorning"
