,Unnamed: 0.1,screenName,description,location,text,Unnamed: 0,topic,topicEncoded,tokenized_sentences,clean_text
367,367,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,beyonce leads grammy nominees with ahead kendrick lamar and adele httpstcoznyyhuqlvx httpstcospwbeeuab,1401.0,film,1,"['beyonc', 'lead', 'grammi', 'nomine', 'ahead', 'kendrick', 'lamar', 'adel', 'httpstcoznyyhuqlvx', 'httpstcospwbeeuab']",beyonc lead grammi nomine ahead kendrick lamar adel httpstcoznyyhuqlvx httpstcospwbeeuab
368,368,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"heres collection the top reuterspictures from the mtv europe music awards duesseldorf, germany httpstcoqznlmybxt httpstcozkiumx",1417.0,film,1,"['here', 'collect', 'top', 'reuterspictur', 'mtv', 'europ', 'music', 'award', 'duesseldorf', ',', 'germani', 'httpstcoqznlmybxt', 'httpstcozkiumx']","here collect top reuterspictur mtv europ music award duesseldorf , germani httpstcoqznlmybxt httpstcozkiumx"
369,369,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,dominic crisonino was due see adele perform las vegas january when the chart topper unexpectedly canceled her shows now going back this weekend finally watch the music star perform caesars palace httpstcohmecxnmwh httpstcoauwlwzwqd,1422.0,film,1,"['domin', 'crisonino', 'due', 'see', 'adel', 'perform', 'la', 'vega', 'januari', 'chart', 'topper', 'unexpectedli', 'cancel', 'show', 'go', 'back', 'weekend', 'final', 'watch', 'music', 'star', 'perform', 'caesar', 'palac', 'httpstcohmecxnmwh', 'httpstcoauwlwzwqd']",domin crisonino due see adel perform la vega januari chart topper unexpectedli cancel show go back weekend final watch music star perform caesar palac httpstcohmecxnmwh httpstcoauwlwzwqd
370,370,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,beyonce leads grammy nominees with ahead kendrick lamar and adele httpstcokazxhwscty httpstcoopeyxn,1464.0,film,1,"['beyonc', 'lead', 'grammi', 'nomine', 'ahead', 'kendrick', 'lamar', 'adel', 'httpstcokazxhwscti', 'httpstcoopeyxn']",beyonc lead grammi nomine ahead kendrick lamar adel httpstcokazxhwscti httpstcoopeyxn
371,371,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,kate hudsons new film glass onion knives out mystery premieres los angeles httpstcoiczjmrgur,1467.0,film,1,"['kate', 'hudson', 'new', 'film', 'glass', 'onion', 'knive', 'mysteri', 'premier', 'lo', 'angel', 'httpstcoiczjmrgur']",kate hudson new film glass onion knive mysteri premier lo angel httpstcoiczjmrgur
372,372,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"from reuterspictures some the best moments from the mtv europe music awards duesseldorf, germany httpstcoqznlmyimpr httpstcooncxll",1479.0,film,1,"['reuterspictur', 'best', 'moment', 'mtv', 'europ', 'music', 'award', 'duesseldorf', ',', 'germani', 'httpstcoqznlmyimpr', 'httpstcooncxll']","reuterspictur best moment mtv europ music award duesseldorf , germani httpstcoqznlmyimpr httpstcooncxll"
373,373,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"beyonce leads grammy nominees, ahead kendrick lamar and adele httpstcoklbwyj httpstcoqxqlfuzl",1542.0,film,1,"['beyonc', 'lead', 'grammi', 'nomine', ',', 'ahead', 'kendrick', 'lamar', 'adel', 'httpstcoklbwyj', 'httpstcoqxqlfuzl']","beyonc lead grammi nomine , ahead kendrick lamar adel httpstcoklbwyj httpstcoqxqlfuzl"
374,374,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"reutersshowbiz beyonces album renaissance will compete for album the year with adeles , harrys house from harry styles",1562.0,film,1,"['reutersshowbiz', 'beyonc', 'album', 'renaiss', 'compet', 'album', 'year', 'adel', ',', 'harri', 'hous', 'harri', 'style']","reutersshowbiz beyonc album renaiss compet album year adel , harri hous harri style"
375,375,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,hollywood stars walk the blue carpet the premiere glass onion knives out mystery httpstcogqlmsropv,1566.0,film,1,"['hollywood', 'star', 'walk', 'blue', 'carpet', 'premier', 'glass', 'onion', 'knive', 'mysteri', 'httpstcogqlmsropv']",hollywood star walk blue carpet premier glass onion knive mysteri httpstcogqlmsropv
376,376,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"reutersshowbiz beyonce landed  nominations for the highest honors music, bringing her career total and tying her with husb",1568.0,film,1,"['reutersshowbiz', 'beyonc', 'land', 'nomin', 'highest', 'honor', 'music', ',', 'bring', 'career', 'total', 'tie', 'husb']","reutersshowbiz beyonc land nomin highest honor music , bring career total tie husb"
377,377,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"reutersshowbiz beyonce leads the field musicians nominated for the grammys, setting showdown with adele, harry styles and mor",1569.0,film,1,"['reutersshowbiz', 'beyonc', 'lead', 'field', 'musician', 'nomin', 'grammi', ',', 'set', 'showdown', 'adel', ',', 'harri', 'style', 'mor']","reutersshowbiz beyonc lead field musician nomin grammi , set showdown adel , harri style mor"
378,378,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"right times square the heart new yorks theater district, the new museum broadway designed take fans behind the curtain some its biggest musicals httpstcobjsowmemtw httpstcoptxxajpms",1572.0,film,1,"['right', 'time', 'squar', 'heart', 'new', 'york', 'theater', 'district', ',', 'new', 'museum', 'broadway', 'design', 'take', 'fan', 'behind', 'curtain', 'biggest', 'music', 'httpstcobjsowmemtw', 'httpstcoptxxajpm']","right time squar heart new york theater district , new museum broadway design take fan behind curtain biggest music httpstcobjsowmemtw httpstcoptxxajpm"
379,379,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"vodafone cut its full-year cash flow forecast and lowered its earnings guidance, reflecting higher energy costs and deteriorating performance germany, italy and spain httpstcobeccxuvfn httpstcocidmcfqdd",1629.0,film,1,"['vodafon', 'cut', 'full-year', 'cash', 'flow', 'forecast', 'lower', 'earn', 'guidanc', ',', 'reflect', 'higher', 'energi', 'cost', 'deterior', 'perform', 'germani', ',', 'itali', 'spain', 'httpstcobeccxuvfn', 'httpstcocidmcfqdd']","vodafon cut full-year cash flow forecast lower earn guidanc , reflect higher energi cost deterior perform germani , itali spain httpstcobeccxuvfn httpstcocidmcfqdd"
380,380,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"reutersshowbiz taylor swift walked away with four prizes mtvs emas, including best video for her -minute all too well fe",1637.0,film,1,"['reutersshowbiz', 'taylor', 'swift', 'walk', 'away', 'four', 'prize', 'mtv', 'ema', ',', 'includ', 'best', 'video', '-minut', 'well', 'fe']","reutersshowbiz taylor swift walk away four prize mtv ema , includ best video -minut well fe"
381,381,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,kate hudson was among the stars who attended the glass onion knives out mystery premiere hollywood httpstcozmfwimi,1646.0,film,1,"['kate', 'hudson', 'among', 'star', 'attend', 'glass', 'onion', 'knive', 'mysteri', 'premier', 'hollywood', 'httpstcozmfwimi']",kate hudson among star attend glass onion knive mysteri premier hollywood httpstcozmfwimi
382,382,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,kate hudson and leslie odom jr were among stars the premiere glass onion knives out mystery hollywood httpstcoobcubboaj,1733.0,film,1,"['kate', 'hudson', 'lesli', 'odom', 'jr', 'among', 'star', 'premier', 'glass', 'onion', 'knive', 'mysteri', 'hollywood', 'httpstcoobcubboaj']",kate hudson lesli odom jr among star premier glass onion knive mysteri hollywood httpstcoobcubboaj
383,383,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"grammy-winning singer roberta flack can longer sing after her diagnosis als, also known lou gehrigs disease httpstcofgignmgga httpstcopkkqfubf",1840.0,film,1,"['grammy-win', 'singer', 'roberta', 'flack', 'longer', 'sing', 'diagnosi', 'al', ',', 'also', 'known', 'lou', 'gehrig', 'diseas', 'httpstcofgignmgga', 'httpstcopkkqfubf']","grammy-win singer roberta flack longer sing diagnosi al , also known lou gehrig diseas httpstcofgignmgga httpstcopkkqfubf"
384,384,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"grammy-winning musician roberta flack has been diagnosed with als, also known lou gehrigs disease, and can longer sing, her representatives said httpstcofgignmgga httpstcoxubbrlfm",1909.0,film,1,"['grammy-win', 'musician', 'roberta', 'flack', 'diagnos', 'al', ',', 'also', 'known', 'lou', 'gehrig', 'diseas', ',', 'longer', 'sing', ',', 'repres', 'said', 'httpstcofgignmgga', 'httpstcoxubbrlfm']","grammy-win musician roberta flack diagnos al , also known lou gehrig diseas , longer sing , repres said httpstcofgignmgga httpstcoxubbrlfm"
385,385,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"taylor swift, gorillaz and muse were among the stars who kicked off the mtv emas germany httpstcohpjatxpqm httpstcobrziqxbmj",1951.0,film,1,"['taylor', 'swift', ',', 'gorillaz', 'muse', 'among', 'star', 'kick', 'mtv', 'ema', 'germani', 'httpstcohpjatxpqm', 'httpstcobrziqxbmj']","taylor swift , gorillaz muse among star kick mtv ema germani httpstcohpjatxpqm httpstcobrziqxbmj"
386,386,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"taylor swift, muse and other stars walked the mtv emas red carpet duesseldorf, germany httpstcohpjatxpqm httpstconpinwwfsi",2032.0,film,1,"['taylor', 'swift', ',', 'muse', 'star', 'walk', 'mtv', 'ema', 'red', 'carpet', 'duesseldorf', ',', 'germani', 'httpstcohpjatxpqm', 'httpstconpinwwfsi']","taylor swift , muse star walk mtv ema red carpet duesseldorf , germani httpstcohpjatxpqm httpstconpinwwfsi"
387,387,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"the mtv emas , hosted rita ora and taika waititi, kicked off duesseldorf, germany the ceremony honored musicians categories httpstcohpjatphu httpstcougoehnsqp",2109.0,film,1,"['mtv', 'ema', ',', 'host', 'rita', 'os', 'taika', 'waititi', ',', 'kick', 'duesseldorf', ',', 'germani', 'ceremoni', 'honor', 'musician', 'categori', 'httpstcohpjatphu', 'httpstcougoehnsqp']","mtv ema , host rita os taika waititi , kick duesseldorf , germani ceremoni honor musician categori httpstcohpjatphu httpstcougoehnsqp"
388,388,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,taylor swift wins most prizes mtv europe music awards httpstcoxylvvprwx httpstcoeufviksu,2297.0,film,1,"['taylor', 'swift', 'win', 'prize', 'mtv', 'europ', 'music', 'award', 'httpstcoxylvvprwx', 'httpstcoeufviksu']",taylor swift win prize mtv europ music award httpstcoxylvvprwx httpstcoeufviksu
389,389,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,taylor swift wins most prizes mtv europe music awards httpstcoudsgjkiw httpstcoiufjehv,2352.0,film,1,"['taylor', 'swift', 'win', 'prize', 'mtv', 'europ', 'music', 'award', 'httpstcoudsgjkiw', 'httpstcoiufjehv']",taylor swift win prize mtv europ music award httpstcoudsgjkiw httpstcoiufjehv
390,390,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,taylor swift wins most prizes mtv europe music awards httpstcowefsgunhc httpstcoqugvweow,2418.0,film,1,"['taylor', 'swift', 'win', 'prize', 'mtv', 'europ', 'music', 'award', 'httpstcowefsgunhc', 'httpstcoqugvweow']",taylor swift win prize mtv europ music award httpstcowefsgunhc httpstcoqugvweow
391,391,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"icymi address problems from climate change political crises, hundreds attended art annual fair lagos, nigerias buzzing commercial capital, that hosted more than artists from african countries and the diaspora httpstcofhkrigr httpstcolduvaocnde",2483.0,film,1,"['icymi', 'address', 'problem', 'climat', 'chang', 'polit', 'crise', ',', 'hundr', 'attend', 'art', 'annual', 'fair', 'lago', ',', 'nigeria', 'buzz', 'commerci', 'capit', ',', 'host', 'artist', 'african', 'countri', 'diaspora', 'httpstcofhkrigr', 'httpstcolduvaocnd']","icymi address problem climat chang polit crise , hundr attend art annual fair lago , nigeria buzz commerci capit , host artist african countri diaspora httpstcofhkrigr httpstcolduvaocnd"
